Term,CourseID,Subject,MaxUnits,TotalCapacity,EnrlTotal,TotalSections
2168,104131,COMLIT,4,25,10,2
2172,104131,COMLIT,4,12,0,1
2178,104131,COMLIT,4,40,0,3
2172,104134,COMLIT,4,8,6,1
2182,104134,COMLIT,4,22,21,1
2168,104137,COMLIT,4,15,4,1
2172,104137,COMLIT,4,15,6,1
2178,104137,COMLIT,4,15,0,1
2182,104137,COMLIT,4,15,0,1
2178,104139,COMLIT,4,6,6,1
2172,104140,COMLIT,4,0,0,1
2182,104140,COMLIT,4,0,0,1
2168,104141,COMLIT,4,15,10,1
2172,104141,COMLIT,4,15,8,1
2178,104141,COMLIT,4,15,0,1
2182,104141,COMLIT,4,15,0,1
2168,104144,COMLIT,0,20,0,1
2168,104149,COMLIT,2,15,0,1
2182,104149,COMLIT,2,15,0,1
2168,104154,COMLIT,4,653,18,10
2172,104154,COMLIT,4,62,0,6
2178,104154,COMLIT,4,653,1,10
2182,104154,COMLIT,4,72,4,6
2168,104155,COMLIT,12,50,34,1
2172,104155,COMLIT,12,40,39,2
2175,104155,COMLIT,12,40,1,2
2178,104155,COMLIT,12,50,35,1
2182,104155,COMLIT,12,40,36,2
2185,104155,COMLIT,12,40,1,2
2168,104160,COMLIT,4,50,26,1
2172,104160,COMLIT,4,20,20,1
2178,104160,COMLIT,4,50,20,1
2182,104160,COMLIT,4,30,22,1
2168,104171,COMLIT,2,19,18,1
2178,104171,COMLIT,2,9,9,1
2168,104172,COMLIT,0,25,0,1
2175,104206,COMLIT,4,0,0,1
2178,104206,COMLIT,4,23,23,1
2182,104206,COMLIT,4,20,0,1
2185,104206,COMLIT,4,0,0,1
2172,104210,COMLIT,3,12,12,1
2178,104210,COMLIT,3,12,12,1
2182,104210,COMLIT,3,12,0,1
2168,104213,COMLIT,4,69,69,1
2172,104213,COMLIT,4,48,42,1
2178,104213,COMLIT,4,113,113,1
2182,104213,COMLIT,4,100,97,1
2168,104214,COMLIT,8,113,0,12
2172,104214,COMLIT,8,150,0,12
2178,104214,COMLIT,8,113,3,12
2182,104214,COMLIT,8,150,0,12
2168,104215,COMLIT,8,120,4,12
2172,104215,COMLIT,8,130,9,13
2178,104215,COMLIT,8,120,6,12
2182,104215,COMLIT,8,130,7,15
2168,104219,COMLIT,4,60,5,5
2172,104219,COMLIT,4,25,1,2
2178,104219,COMLIT,4,81,33,5
2182,104219,COMLIT,4,45,4,3
2168,104222,COMLIT,4,22,3,2
2172,104222,COMLIT,4,13,6,4
2175,104222,COMLIT,4,5,0,1
2178,104222,COMLIT,4,22,0,2
2182,104222,COMLIT,4,11,2,2
2185,104222,COMLIT,4,5,0,1
2175,104226,COMLIT,4,25,0,1
2185,104226,COMLIT,4,25,0,1
2175,104237,COMLIT,3,80,37,3
2185,104237,COMLIT,3,58,32,3
2175,104238,COMLIT,3,15,0,1
2185,104238,COMLIT,3,15,0,1
2168,104240,COMLIT,4,187,187,8
2172,104240,COMLIT,4,186,118,9
2178,104240,COMLIT,4,119,119,4
2182,104240,COMLIT,4,192,160,9
2168,104241,COMLIT,4,424,297,20
2172,104241,COMLIT,4,528,310,25
2178,104241,COMLIT,4,399,256,20
2182,104241,COMLIT,4,426,212,18
2185,104241,COMLIT,4,15,13,2
2168,104266,COMPBIO,1,21,16,1
2178,104266,COMPBIO,1,21,13,1
2168,104267,COMPBIO,12,25,15,1
2172,104267,COMPBIO,12,20,12,1
2175,104267,COMPBIO,12,10,1,1
2178,104267,COMPBIO,12,25,11,1
2182,104267,COMPBIO,12,20,11,1
2185,104267,COMPBIO,12,10,0,1
2168,104268,COMPSCI,4,350,297,1
2172,104268,COMPSCI,4,157,148,1
2175,104268,COMPSCI,4,65,53,1
2178,104268,COMPSCI,4,280,262,1
2182,104268,COMPSCI,4,175,162,1
2185,104268,COMPSCI,4,64,43,1
2168,104272,COMPSCI,4,32,26,1
2182,104272,COMPSCI,4,48,38,1
2168,104274,COMPSCI,4,160,109,2
2172,104274,COMPSCI,4,240,218,3
2175,104274,COMPSCI,4,64,57,1
2178,104274,COMPSCI,4,89,88,1
2182,104274,COMPSCI,4,90,90,1
2185,104274,COMPSCI,4,75,75,1
2168,104275,COMPSCI,4,352,332,1
2172,104275,COMPSCI,4,481,467,1
2178,104275,COMPSCI,4,462,374,1
2182,104275,COMPSCI,4,641,606,1
2168,104276,COMPSCI,4,286,285,1
2172,104276,COMPSCI,4,297,297,1
2178,104276,COMPSCI,4,297,297,1
2182,104276,COMPSCI,4,403,399,1
2172,104277,COMPSCI,4,98,91,1
2178,104277,COMPSCI,4,140,79,1
2182,104277,COMPSCI,4,157,141,1
2168,104279,COMPSCI,4,481,482,1
2178,104279,COMPSCI,4,527,526,1
2168,104280,COMPSCI,4,192,165,1
2175,104280,COMPSCI,4,60,59,1
2178,104280,COMPSCI,4,180,127,1
2182,104280,COMPSCI,4,0,0,1
2168,104281,COMPSCI,4,600,592,1
2172,104281,COMPSCI,4,600,596,1
2178,104281,COMPSCI,4,770,767,1
2182,104281,COMPSCI,4,629,626,1
2172,104283,COMPSCI,4,35,29,1
2182,104283,COMPSCI,4,45,37,1
2168,104284,COMPSCI,4,75,62,1
2178,104284,COMPSCI,4,75,62,1
2168,104285,COMPSCI,4,96,85,1
2172,104285,COMPSCI,4,136,129,1
2182,104285,COMPSCI,4,189,185,1
2168,104286,COMPSCI,4,505,452,1
2172,104286,COMPSCI,4,481,474,1
2178,104286,COMPSCI,4,499,451,1
2182,104286,COMPSCI,4,499,443,1
2168,104287,COMPSCI,4,520,516,1
2172,104287,COMPSCI,4,408,406,1
2178,104287,COMPSCI,4,750,603,1
2182,104287,COMPSCI,4,730,697,1
2185,104287,COMPSCI,4,160,160,1
2168,104288,COMPSCI,4,353,307,1
2172,104288,COMPSCI,4,500,471,1
2178,104288,COMPSCI,4,374,276,1
2182,104288,COMPSCI,4,368,319,1
2185,104288,COMPSCI,4,146,146,1
2168,104291,COMPSCI,4,181,157,4
2172,104291,COMPSCI,4,62,44,3
2178,104291,COMPSCI,4,358,254,5
2182,104291,COMPSCI,4,146,125,2
2168,104292,COMPSCI,1,237,224,1
2172,104292,COMPSCI,1,250,215,1
2178,104292,COMPSCI,1,320,291,1
2182,104292,COMPSCI,1,250,233,1
2168,104293,COMPSCI,4,448,180,12
2172,104293,COMPSCI,4,175,636,15
2175,104293,COMPSCI,4,270,138,6
2178,104293,COMPSCI,4,562,734,17
2182,104293,COMPSCI,4,330,786,28
2185,104293,COMPSCI,4,290,92,6
2168,104294,COMPSCI,4,735,560,16
2172,104294,COMPSCI,4,117,790,21
2178,104294,COMPSCI,4,180,111,34
2182,104294,COMPSCI,4,165,105,24
2168,104295,COMPSCI,4,126,82,66
2172,104295,COMPSCI,4,662,94,68
2175,104295,COMPSCI,4,515,15,30
2178,104295,COMPSCI,4,133,102,73
2182,104295,COMPSCI,4,683,135,74
2185,104295,COMPSCI,4,515,5,30
2168,104297,COMPSCI,1,66,56,3
2172,104297,COMPSCI,1,70,60,3
2178,104297,COMPSCI,1,78,51,4
2182,104297,COMPSCI,1,5,4,1
2172,104298,COMPSCI,4,32,5,1
2172,104299,COMPSCI,4,30,7,1
2182,104299,COMPSCI,4,15,10,1
2168,104308,COMPSCI,4,8,8,1
2172,104308,COMPSCI,4,20,10,1
2178,104308,COMPSCI,4,17,16,1
2182,104308,COMPSCI,4,30,14,1
2178,104309,COMPSCI,3,30,23,1
2178,104311,COMPSCI,3,40,30,1
2168,104312,COMPSCI,4,30,19,1
2178,104312,COMPSCI,4,30,0,1
2168,104314,COMPSCI,4,98,32,1
2178,104314,COMPSCI,4,98,0,1
2182,104314,COMPSCI,4,35,31,1
2172,104321,COMPSCI,3,33,0,1
2172,104323,COMPSCI,3,98,64,1
2182,104324,COMPSCI,3,67,54,1
2172,104327,COMPSCI,3,35,25,1
2168,104329,COMPSCI,3,35,15,1
2178,104329,COMPSCI,3,70,25,2
2168,104331,COMPSCI,3,30,20,1
2178,104331,COMPSCI,3,30,0,1
2168,104339,COMPSCI,4,6,1,1
2172,104339,COMPSCI,4,11,10,1
2178,104339,COMPSCI,4,6,0,1
2182,104339,COMPSCI,4,14,14,1
2172,104340,COMPSCI,4,35,27,1
2168,104344,COMPSCI,4,15,12,1
2172,104344,COMPSCI,4,40,6,1
2178,104344,COMPSCI,4,28,28,1
2182,104344,COMPSCI,4,22,19,1
2168,104349,COMPSCI,4,97,76,1
2172,104349,COMPSCI,4,120,99,1
2178,104349,COMPSCI,4,107,64,1
2182,104349,COMPSCI,4,113,101,1
2168,104373,COMPSCI,4,623,377,16
2172,104373,COMPSCI,4,300,203,8
2178,104373,COMPSCI,4,122,535,27
2182,104373,COMPSCI,4,404,235,11
2168,104374,COMPSCI,12,5,0,1
2172,104374,COMPSCI,12,10,0,1
2175,104374,COMPSCI,12,152,31,69
2178,104374,COMPSCI,12,5,0,1
2182,104374,COMPSCI,12,10,0,1
2185,104374,COMPSCI,12,154,29,71
2168,104375,COMPSCI,4,218,4,3
2172,104375,COMPSCI,4,183,4,3
2178,104375,COMPSCI,4,293,62,5
2182,104375,COMPSCI,4,203,15,4
2168,104376,COMPSCI,12,979,288,80
2172,104376,COMPSCI,12,690,281,69
2175,104376,COMPSCI,12,172,11,70
2178,104376,COMPSCI,12,101,339,84
2182,104376,COMPSCI,12,710,322,75
2185,104376,COMPSCI,12,177,9,72
2168,104384,COMPSCI,2,155,99,2
2172,104384,COMPSCI,2,98,70,1
2178,104384,COMPSCI,2,170,122,2
2182,104384,COMPSCI,2,98,70,1
2172,104385,COMPSCI,2,1,0,1
2178,104385,COMPSCI,2,20,17,1
2168,104412,COMPSCI,2,103,146,40
2172,104412,COMPSCI,2,137,139,40
2175,104412,COMPSCI,2,40,1,1
2178,104412,COMPSCI,2,103,146,49
2182,104412,COMPSCI,2,149,128,41
2185,104412,COMPSCI,2,80,0,1
2168,104413,COMPSCI,1,28,10,1
2172,104413,COMPSCI,1,20,1,1
2178,104413,COMPSCI,1,28,2,1
2182,104413,COMPSCI,1,20,4,1
2168,104414,COMPSCI,1,28,10,1
2172,104414,COMPSCI,1,30,8,1
2178,104414,COMPSCI,1,28,16,1
2182,104414,COMPSCI,1,30,13,1
2168,104415,COMPSCI,1,28,1,1
2172,104415,COMPSCI,1,20,1,1
2178,104415,COMPSCI,1,28,0,1
2182,104415,COMPSCI,1,20,2,1
2168,104423,COMPSCI,8,100,0,1
2178,104423,COMPSCI,8,100,0,1
2168,104424,COMPSCI,4,169,156,1
2172,104424,COMPSCI,4,105,961,1
2175,104424,COMPSCI,4,408,395,1
2178,104424,COMPSCI,4,185,168,1
2182,104424,COMPSCI,4,140,122,1
2185,104424,COMPSCI,4,456,424,1
2168,104426,COMPSCI,4,650,595,1
2172,104426,COMPSCI,4,139,137,1
2178,104426,COMPSCI,4,732,662,1
2182,104426,COMPSCI,4,145,138,1
2175,104427,COMPSCI,4,364,324,1
2185,104427,COMPSCI,4,385,385,1
2168,104428,COMPSCI,4,650,577,1
2172,104428,COMPSCI,4,570,518,1
2175,104428,COMPSCI,4,231,194,1
2178,104428,COMPSCI,4,732,713,1
2182,104428,COMPSCI,4,595,514,1
2185,104428,COMPSCI,4,237,237,1
2168,104433,COMPSCI,4,700,689,1
2172,104433,COMPSCI,4,775,746,1
2175,104433,COMPSCI,4,363,343,1
2178,104433,COMPSCI,4,850,756,1
2182,104433,COMPSCI,4,875,783,1
2185,104433,COMPSCI,4,366,366,1
2168,104439,COMPSCI,2,120,16,1
2172,104439,COMPSCI,2,10,9,1
2178,104439,COMPSCI,2,120,15,1
2182,104439,COMPSCI,2,11,11,1
2168,104441,COMPSCI,2,150,8,1
2172,104441,COMPSCI,2,5,4,1
2178,104441,COMPSCI,2,150,9,1
2182,104441,COMPSCI,2,11,10,1
2168,104442,COMPSCI,2,0,0,1
2172,104442,COMPSCI,2,49,0,1
2168,104443,COMPSCI,2,150,32,1
2172,104443,COMPSCI,2,10,34,1
2178,104443,COMPSCI,2,150,31,1
2182,104443,COMPSCI,2,36,33,1
2168,104444,COMPSCI,2,150,28,1
2172,104444,COMPSCI,2,10,48,1
2178,104444,COMPSCI,2,150,40,1
2182,104444,COMPSCI,2,38,29,1
2168,104445,COMPSCI,2,150,12,1
2172,104445,COMPSCI,2,5,8,1
2178,104445,COMPSCI,2,150,11,1
2182,104445,COMPSCI,2,12,13,1
2168,104446,COMPSCI,2,200,42,1
2172,104446,COMPSCI,2,10,35,1
2178,104446,COMPSCI,2,200,35,1
2182,104446,COMPSCI,2,40,36,1
2168,104449,COMPSCI,4,425,218,8
2172,104449,COMPSCI,4,143,244,12
2175,104449,COMPSCI,4,180,22,4
2178,104449,COMPSCI,4,106,218,9
2182,104449,COMPSCI,4,121,139,11
2185,104449,COMPSCI,4,180,17,4
2168,104450,COMPSCI,4,650,353,2
2178,104450,COMPSCI,4,650,0,2
2168,104451,COMPSCI,2,150,0,15
2172,104451,COMPSCI,2,150,1,15
2175,104451,COMPSCI,2,15,0,3
2178,104451,COMPSCI,2,150,0,15
2182,104451,COMPSCI,2,140,0,14
2185,104451,COMPSCI,2,15,0,3
2168,104454,COMPSCI,4,201,3,5
2172,104454,COMPSCI,4,5,0,1
2178,104454,COMPSCI,4,202,0,5
2182,104454,COMPSCI,4,23,2,2
2168,104455,COMPSCI,4,5,0,1
2172,104455,COMPSCI,4,10,1,2
2178,104455,COMPSCI,4,10,0,1
2182,104455,COMPSCI,4,10,1,2
2172,104531,CRITTH,4,18,18,1
2182,104531,CRITTH,4,23,18,1
2168,104532,CRITTH,4,10,5,1
2178,104532,CRITTH,4,10,0,1
2168,104533,CRITTH,4,10,10,2
2172,104533,CRITTH,4,10,3,1
2178,104533,CRITTH,4,10,0,2
2182,104533,CRITTH,4,10,0,1
2168,104534,CRITTH,4,23,15,5
2172,104534,CRITTH,4,5,0,1
2178,104534,CRITTH,4,23,0,5
2182,104534,CRITTH,4,5,1,1
2175,104535,CRWRIT,3,30,14,1
2185,104535,CRWRIT,3,30,0,1
2175,104536,CRWRIT,3,30,22,1
2185,104536,CRWRIT,3,30,0,1
2168,104537,CUNEIF,5,12,6,1
2178,104537,CUNEIF,5,12,2,1
2172,104538,CUNEIF,5,10,2,1
2182,104538,CUNEIF,5,10,1,1
2168,104539,CUNEIF,4,10,2,1
2178,104539,CUNEIF,4,10,0,1
2172,104540,CUNEIF,4,10,2,1
2178,104541,CUNEIF,4,12,4,1
2182,104542,CUNEIF,4,10,3,1
2168,104543,CUNEIF,3,10,2,1
2178,104543,CUNEIF,3,10,0,1
2172,104544,CUNEIF,3,12,2,1
2172,104548,CUNEIF,4,200,0,3
2168,104549,CUNEIF,3,10,2,1
2178,104549,CUNEIF,3,10,2,1
2172,104550,CUNEIF,3,12,0,1
2182,104550,CUNEIF,3,8,4,1
2178,104555,CUNEIF,4,10,5,1
2182,104555,CUNEIF,4,12,3,1
2172,104556,CUNEIF,4,100,0,2
2168,104557,CYPLAN,4,170,164,1
2175,104557,CYPLAN,4,45,32,1
2178,104557,CYPLAN,4,160,160,1
2185,104557,CYPLAN,4,45,43,1
2168,104563,CYPLAN,3,72,68,1
2178,104563,CYPLAN,3,73,74,1
2172,104564,CYPLAN,3,73,69,1
2182,104564,CYPLAN,3,152,151,1
2172,104565,CYPLAN,3,73,73,1
2175,104565,CYPLAN,3,45,42,1
2182,104565,CYPLAN,3,71,62,1
2185,104565,CYPLAN,3,45,20,1
2172,104567,CYPLAN,4,20,19,1
2182,104567,CYPLAN,4,30,29,1
2182,104568,CYPLAN,3,99,64,1
2172,104570,CYPLAN,4,125,131,1
2175,104570,CYPLAN,4,45,25,1
2182,104570,CYPLAN,4,137,122,1
2185,104570,CYPLAN,4,45,29,1
2168,104571,CYPLAN,3,73,74,1
2178,104571,CYPLAN,3,143,142,1
2172,104572,CYPLAN,3,40,37,1
2182,104572,CYPLAN,3,57,57,1
2168,104574,CYPLAN,3,69,68,1
2178,104574,CYPLAN,3,98,97,1
2172,104575,CYPLAN,3,25,13,1
2182,104575,CYPLAN,3,25,19,1
2172,104576,CYPLAN,4,65,31,3
2178,104576,CYPLAN,4,70,59,1
2182,104576,CYPLAN,4,27,23,1
2168,104583,CYPLAN,3,200,4,3
2172,104583,CYPLAN,3,14,4,4
2178,104583,CYPLAN,3,82,18,9
2182,104583,CYPLAN,3,15,10,5
2168,104584,CYPLAN,3,32,12,3
2172,104584,CYPLAN,3,30,12,2
2178,104584,CYPLAN,3,30,27,3
2182,104584,CYPLAN,3,25,4,2
2168,104585,CYPLAN,4,4,1,4
2172,104585,CYPLAN,4,15,1,3
2175,104585,CYPLAN,4,60,0,2
2178,104585,CYPLAN,4,4,2,4
2182,104585,CYPLAN,4,15,1,3
2185,104585,CYPLAN,4,60,0,2
2168,104586,CYPLAN,3,113,57,2
2178,104586,CYPLAN,3,108,58,2
2168,104588,CYPLAN,4,60,42,1
2178,104588,CYPLAN,4,54,54,1
2172,104589,CYPLAN,4,50,34,1
2182,104589,CYPLAN,4,55,55,1
2168,104590,CYPLAN,3,60,42,1
2178,104590,CYPLAN,3,60,0,1
2182,104590,CYPLAN,3,57,50,1
2172,104595,CYPLAN,4,53,37,1
2182,104595,CYPLAN,4,50,44,1
2168,104599,CYPLAN,3,24,20,1
2178,104599,CYPLAN,3,24,0,1
2172,104601,CYPLAN,3,47,40,1
2182,104601,CYPLAN,3,47,27,1
2172,104602,CYPLAN,5,19,19,1
2182,104602,CYPLAN,5,18,17,1
2172,104608,CYPLAN,3,25,0,1
2168,104612,CYPLAN,4,16,16,1
2178,104612,CYPLAN,4,10,10,1
2168,104616,CYPLAN,3,42,35,1
2178,104616,CYPLAN,3,25,20,1
2172,104624,CYPLAN,4,20,15,1
2172,104626,CYPLAN,3,31,23,1
2178,104626,CYPLAN,3,31,31,1
2168,104628,CYPLAN,3,25,10,1
2178,104628,CYPLAN,3,34,36,1
2168,104629,CYPLAN,4,16,0,1
2168,104629,CYPLAN,4,16,8,1
2178,104629,CYPLAN,4,16,0,1
2182,104629,CYPLAN,4,20,15,1
2172,104637,CYPLAN,5,16,14,1
2182,104637,CYPLAN,5,17,15,1
2182,104638,CYPLAN,3,34,22,1
2172,104641,CYPLAN,3,20,11,1
2182,104641,CYPLAN,3,40,35,1
2172,104643,CYPLAN,3,13,0,1
2182,104643,CYPLAN,3,31,15,1
2168,104644,CYPLAN,3,35,34,1
2178,104644,CYPLAN,3,45,43,1
2172,104648,CYPLAN,3,33,32,1
2182,104657,CYPLAN,4,20,7,1
2172,104665,CYPLAN,3,10,9,1
2168,104667,CYPLAN,2,15,5,1
2172,104667,CYPLAN,2,15,6,1
2178,104667,CYPLAN,2,15,12,1
2182,104667,CYPLAN,2,15,10,1
2178,104671,CYPLAN,3,20,17,1
2168,104672,CYPLAN,3,89,48,3
2172,104672,CYPLAN,3,104,61,5
2178,104672,CYPLAN,3,75,44,2
2182,104672,CYPLAN,3,188,105,6
2172,104673,CYPLAN,6,16,4,1
2182,104673,CYPLAN,6,34,10,3
2168,104680,CYPLAN,2,60,8,4
2172,104680,CYPLAN,2,105,16,7
2178,104680,CYPLAN,2,90,4,6
2182,104680,CYPLAN,2,105,3,7
2168,104681,CYPLAN,2,215,14,11
2172,104681,CYPLAN,2,166,14,12
2178,104681,CYPLAN,2,215,11,11
2182,104681,CYPLAN,2,196,9,14
2168,104682,CYPLAN,3,15,8,1
2172,104682,CYPLAN,3,83,23,3
2178,104682,CYPLAN,3,23,20,2
2182,104682,CYPLAN,3,54,22,3
2168,104683,CYPLAN,12,240,64,16
2172,104683,CYPLAN,12,285,58,19
2178,104683,CYPLAN,12,270,45,18
2182,104683,CYPLAN,12,285,59,19
2172,104685,CYPLAN,2,4,0,1
2178,104685,CYPLAN,2,30,9,1
2182,104685,CYPLAN,2,4,0,1
2168,104713,CYPLAN,8,30,2,2
2172,104713,CYPLAN,8,60,1,4
2178,104713,CYPLAN,8,150,6,10
2182,104713,CYPLAN,8,60,4,4
2168,104716,CYPLAN,3,44,9,3
2172,104716,CYPLAN,3,13,12,1
2178,104716,CYPLAN,3,20,1,3
2182,104716,CYPLAN,3,10,10,1
2185,104718,CYPLAN,3,40,40,1
2175,104719,CYPLAN,6,20,4,1
2185,104719,CYPLAN,6,20,0,1
2168,104725,CZECH,4,4,5,1
2178,104725,CZECH,4,15,3,1
2182,104726,CZECH,4,5,3,1
2168,104727,CZECH,4,5,5,1
2178,104727,CZECH,4,15,6,1
2172,104728,CZECH,4,15,3,1
2182,104728,CZECH,4,15,5,1
2168,104729,DANISH,4,12,12,1
2178,104729,DANISH,4,24,13,2
2172,104730,DANISH,4,18,4,1
2182,104730,DANISH,4,36,8,2
2168,104731,DATASCI,3,108,92,6
2172,104731,DATASCI,3,82,80,5
2175,104731,DATASCI,3,90,80,6
2178,104731,DATASCI,3,122,120,8
2182,104731,DATASCI,3,120,103,8
2185,104731,DATASCI,3,90,82,6
2168,104732,DATASCI,3,108,91,6
2172,104732,DATASCI,3,84,81,5
2175,104732,DATASCI,3,75,68,5
2178,104732,DATASCI,3,90,83,6
2182,104732,DATASCI,3,90,91,6
2185,104732,DATASCI,3,111,107,7
2168,104733,DATASCI,3,87,83,5
2172,104733,DATASCI,3,94,87,6
2175,104733,DATASCI,3,75,71,5
2178,104733,DATASCI,3,90,82,6
2182,104733,DATASCI,3,105,95,7
2185,104733,DATASCI,3,113,103,7
2168,104734,DATASCI,3,72,69,4
2172,104734,DATASCI,3,90,88,5
2175,104734,DATASCI,3,90,82,6
2178,104734,DATASCI,3,89,87,6
2182,104734,DATASCI,3,104,85,7
2185,104734,DATASCI,3,90,82,6
2168,104735,DATASCI,3,69,53,4
2172,104735,DATASCI,3,75,69,5
2175,104735,DATASCI,3,60,53,4
2178,104735,DATASCI,3,60,48,4
2182,104735,DATASCI,3,60,51,4
2185,104735,DATASCI,3,60,50,4
2168,104736,DATASCI,3,38,27,2
2172,104736,DATASCI,3,56,51,3
2175,104736,DATASCI,3,45,36,3
2178,104736,DATASCI,3,66,66,4
2182,104736,DATASCI,3,96,72,6
2185,104736,DATASCI,3,64,57,4
2168,104737,DATASCI,3,52,18,3
2172,104737,DATASCI,3,20,16,2
2175,104737,DATASCI,3,30,26,2
2178,104737,DATASCI,3,30,21,2
2182,104737,DATASCI,3,30,20,2
2185,104737,DATASCI,3,30,21,2
2168,104738,DATASCI,3,66,35,4
2172,104738,DATASCI,3,35,34,2
2175,104738,DATASCI,3,45,45,3
2178,104738,DATASCI,3,60,59,4
2182,104738,DATASCI,3,90,81,6
2185,104738,DATASCI,3,90,83,6
2168,104739,DATASCI,3,52,15,3
2172,104739,DATASCI,3,34,28,2
2175,104739,DATASCI,3,36,23,2
2178,104739,DATASCI,3,30,20,2
2182,104739,DATASCI,3,32,26,2
2185,104739,DATASCI,3,30,28,2
2168,104740,DATASCI,3,36,26,2
2172,104740,DATASCI,3,34,33,2
2175,104740,DATASCI,3,36,32,2
2178,104740,DATASCI,3,51,43,3
2182,104740,DATASCI,3,30,25,2
2185,104740,DATASCI,3,45,45,3
2168,104741,DATASCI,3,51,35,3
2172,104741,DATASCI,3,30,17,2
2175,104741,DATASCI,3,36,26,2
2178,104741,DATASCI,3,45,33,3
2182,104741,DATASCI,3,30,30,2
2185,104741,DATASCI,3,45,40,3
2168,104743,DEMOG,3,69,59,1
2178,104743,DEMOG,3,69,55,1
2185,104743,DEMOG,3,110,12,2
2178,104746,DEMOG,3,14,10,1
2168,104755,DEMOG,4,41,7,2
2172,104755,DEMOG,4,29,2,2
2178,104755,DEMOG,4,31,6,2
2182,104755,DEMOG,4,50,40,2
2168,104756,DEMOG,4,6,3,2
2172,104756,DEMOG,4,3,0,1
2178,104756,DEMOG,4,6,2,2
2182,104756,DEMOG,4,3,3,1
2168,104760,DEMOG,4,25,6,1
2178,104760,DEMOG,4,25,4,1
2168,104763,DEMOG,2,25,4,1
2178,104763,DEMOG,2,25,0,1
2182,104766,DEMOG,4,10,4,1
2172,104775,DEMOG,4,50,9,2
2182,104775,DEMOG,4,25,9,1
2168,104784,DEMOG,4,25,5,1
2178,104784,DEMOG,4,25,5,1
2168,104785,DEMOG,12,80,4,6
2172,104785,DEMOG,12,50,8,5
2178,104785,DEMOG,12,76,5,6
2182,104785,DEMOG,12,50,5,5
2168,104786,DEMOG,12,70,6,5
2172,104786,DEMOG,12,50,6,5
2175,104786,DEMOG,12,25,1,5
2178,104786,DEMOG,12,70,3,5
2182,104786,DEMOG,12,50,4,5
2185,104786,DEMOG,12,25,0,5
2168,104787,DEMOG,6,40,0,2
2178,104787,DEMOG,6,40,0,2
2185,104788,DEMOG,3,110,12,2
2168,104789,DEMOG,8,28,0,4
2178,104789,DEMOG,8,28,0,4
2168,104790,DEMOG,8,28,2,4
2172,104790,DEMOG,8,50,1,5
2178,104790,DEMOG,8,28,1,4
2182,104790,DEMOG,8,50,1,5
2168,104792,DEMOG,4,16,15,1
2172,104792,DEMOG,4,15,0,1
2178,104792,DEMOG,4,24,24,1
2182,104792,DEMOG,4,20,0,1
2175,104793,DEMOG,8,25,2,5
2185,104793,DEMOG,8,25,1,5
2168,104795,DESINV,4,51,39,3
2172,104795,DESINV,4,40,35,3
2175,104795,DESINV,4,30,28,1
2178,104795,DESINV,4,50,34,2
2182,104795,DESINV,4,23,22,2
2185,104795,DESINV,4,30,0,1
2172,104798,DEVENG,2,30,8,1
2182,104798,DEVENG,2,30,13,1
2168,104800,DEVP,3,35,24,1
2178,104800,DEVP,3,35,28,1
2172,104801,DEVP,3,30,15,1
2182,104801,DEVP,3,30,16,1
2172,104802,DEVP,2,30,15,1
2182,104802,DEVP,2,30,21,1
2168,104803,DEVP,3,35,25,1
2178,104803,DEVP,3,30,29,1
2172,104805,DEVP,3,31,30,1
2182,104805,DEVP,3,31,32,1
2172,104807,DEVP,3,30,23,1
2182,104807,DEVP,3,30,30,1
2168,104808,DEVP,2,70,48,2
2172,104808,DEVP,2,56,48,2
2178,104808,DEVP,2,60,49,2
2182,104808,DEVP,2,50,49,2
2172,104809,DEVP,3,35,0,1
2182,104809,DEVP,3,35,0,1
2168,104810,DEVP,1,35,21,1
2178,104810,DEVP,1,35,0,1
2168,104811,DEVP,4,30,1,1
2172,104811,DEVP,4,25,14,1
2178,104811,DEVP,4,30,2,1
2182,104811,DEVP,4,26,7,2
2168,104817,DEVSTD,4,26,23,2
2178,104817,DEVSTD,4,36,28,2
2168,104818,DEVSTD,3,999,1,1
2172,104818,DEVSTD,3,1,1,1
2178,104818,DEVSTD,3,999,0,1
2182,104818,DEVSTD,3,2,2,2
2168,104820,DEVSTD,4,1,1,1
2175,104820,DEVSTD,4,3,0,3
2178,104820,DEVSTD,4,1,0,1
2168,104821,DEVSTD,4,999,0,1
2172,104821,DEVSTD,4,25,5,1
2178,104821,DEVSTD,4,999,0,1
2182,104821,DEVSTD,4,25,0,1
2168,104823,DEVSTD,1,15,0,1
2178,104823,DEVSTD,1,15,0,1
2172,104825,DEVSTD,4,5,3,1
2182,104825,DEVSTD,4,5,2,1
2168,105042,DUTCH,5,10,9,1
2178,105042,DUTCH,5,11,11,1
2182,105042,DUTCH,5,20,15,1
2172,105044,DUTCH,3,7,5,1
2182,105044,DUTCH,3,20,6,1
2168,105046,DUTCH,4,10,7,1
2178,105046,DUTCH,4,5,5,1
2172,105050,DUTCH,4,10,7,1
2172,105061,DUTCH,4,39,38,1
2168,105064,DUTCH,4,76,77,1
2178,105064,DUTCH,4,80,77,1
2175,105069,DUTCH,6,30,21,1
2185,105069,DUTCH,6,30,23,1
2168,105072,DUTCH,4,5,0,1
2172,105072,DUTCH,4,4,0,1
2178,105072,DUTCH,4,5,0,1
2182,105072,DUTCH,4,4,0,1
2168,105073,DUTCH,4,5,0,1
