Term,CourseID,Course,Subject,CourseDescr,MaxUnits,AcadCareer,Component,AcadGroup,TotalCapacity,EnrlTotal,WLCapacity,WLTotal,TotalSections
2178,124330,AFRICAM    C143B,AFRICAM,RES-TO-PERF LAB,3.00,UGRD,LEC,CLS,2,0,0,0,2
2168,124333,CYPLAN    C243,CYPLAN,SHAPING PUB REALM,5.00,GRAD,LEC,CED,12,8,30,0,2
2168,124333,LDARCH    C203,LDARCH,SHAPING PUB REALM,5.00,GRAD,LEC,CED,18,10,0,0,2
2178,124333,CYPLAN    C243,CYPLAN,SHAPING PUB REALM,5.00,GRAD,LEC,CED,12,6,30,0,2
2178,124333,LDARCH    C203,LDARCH,SHAPING PUB REALM,5.00,GRAD,LEC,CED,18,14,10,0,2
2172,124342,MATSCI    C150,MATSCI,INTR MATERIALS CHEM,3.00,UGRD,LEC,COE,6,0,6,0,2
2172,124342,CHEM    C150,CHEM,INTR MATERIALS CHEM,3.00,UGRD,LEC,CCH,68,46,68,0,2
2182,124342,MATSCI    C150,MATSCI,INTR MATERIALS CHEM,3.00,UGRD,LEC,COE,6,0,6,0,2
2182,124342,CHEM    C150,CHEM,INTR MATERIALS CHEM,3.00,UGRD,LEC,CCH,68,52,68,0,2
2168,124343,MCELLBI    C216,MCELLBI,MICROBIAL WORKSHOP,1.00,GRAD,WOR,CLS,10,0,4,0,2
2168,124343,PLANTBI    C216,PLANTBI,MICROBIAL WORKSHOP,1.00,GRAD,WOR,CNR,10,0,2,0,2
2178,124343,MCELLBI    C216,MCELLBI,MICROBIAL WORKSHOP,1.00,GRAD,WOR,CLS,10,0,4,0,2
2178,124343,PLANTBI    C216,PLANTBI,MICROBIAL WORKSHOP,1.00,GRAD,WOR,CNR,10,2,2,0,2
2168,124346,ESPM    C252,ESPM,TOPICS IN STS,3.00,GRAD,SEM,CNR,12,8,12,0,4
2168,124346,ANTHRO    C254,ANTHRO,TOPICS IN STS,3.00,GRAD,SEM,CLS,12,8,12,0,4
2168,124346,HISTORY    C250,HISTORY,TOPICS IN STS,3.00,GRAD,SEM,CLS,24,12,20,0,4
2168,124346,STS    C200,STS,TOPICS IN STS,3.00,GRAD,SEM,CNR,28,28,28,0,4
2178,124346,ANTHRO    C254,ANTHRO,TOPICS IN STS,3.00,GRAD,SEM,CLS,12,4,12,0,4
2178,124346,ESPM    C252,ESPM,TOPICS IN STS,3.00,GRAD,SEM,CNR,12,8,12,0,4
2178,124346,HISTORY    C250,HISTORY,TOPICS IN STS,3.00,GRAD,SEM,CLS,24,16,20,0,4
2178,124346,STS    C200,STS,TOPICS IN STS,3.00,GRAD,SEM,CNR,28,20,28,0,4
2168,124348,STS    C250,STS,STS RESEARCH SEM,3.00,GRAD,SEM,CNR,20,0,20,0,4
2168,124348,ESPM    C273,ESPM,STS RESEARCH SEM,3.00,GRAD,SEM,CNR,40,0,20,0,4
2168,124348,HISTORY    C251,HISTORY,STS RESEARCH SEM,3.00,GRAD,SEM,CLS,0,0,20,0,4
2168,124348,ANTHRO    C273,ANTHRO,STS RESEARCH SEM,3.00,GRAD,SEM,CLS,20,0,20,0,4
2172,124348,ESPM    C273,ESPM,STS RESEARCH SEM,3.00,GRAD,SEM,CNR,0,0,80,0,4
2172,124348,ANTHRO    C273,ANTHRO,STS RESEARCH SEM,3.00,GRAD,SEM,CLS,40,0,40,0,4
2172,124348,HISTORY    C251,HISTORY,STS RESEARCH SEM,3.00,GRAD,SEM,CLS,80,4,40,0,4
2172,124348,STS    C250,STS,STS RESEARCH SEM,3.00,GRAD,SEM,CNR,32,12,32,0,4
2178,124348,ANTHRO    C273,ANTHRO,STS RESEARCH SEM,3.00,GRAD,SEM,CLS,20,0,20,0,4
2178,124348,ESPM    C273,ESPM,STS RESEARCH SEM,3.00,GRAD,SEM,CNR,40,0,20,0,4
2178,124348,STS    C250,STS,STS RESEARCH SEM,3.00,GRAD,SEM,CNR,20,4,20,0,4
2182,124348,HISTORY    C251,HISTORY,STS RESEARCH SEM,3.00,GRAD,SEM,CLS,40,0,20,0,4
2182,124348,ESPM    C273,ESPM,STS RESEARCH SEM,3.00,GRAD,SEM,CNR,0,0,80,0,4
2182,124348,ANTHRO    C273,ANTHRO,STS RESEARCH SEM,3.00,GRAD,SEM,CLS,40,0,40,0,4
2182,124348,STS    C250,STS,STS RESEARCH SEM,3.00,GRAD,SEM,CNR,32,20,32,0,4
2172,124349,PHYSICS    C254,PHYSICS,HIGH ENERGY ASTRO,3.00,GRAD,LEC,CLS,30,0,0,0,2
2172,124349,ASTRON    C254,ASTRON,HIGH ENERGY ASTRO,3.00,GRAD,LEC,CLS,20,6,0,0,2
2182,124349,ASTRON    C254,ASTRON,HIGH ENERGY ASTRO,3.00,GRAD,LEC,CLS,0,0,0,0,2
2182,124349,PHYSICS    C254,PHYSICS,HIGH ENERGY ASTRO,3.00,GRAD,LEC,CLS,0,0,0,0,2
2168,124350,POLSCI    C139,POLSCI,URBAN SUB NATI POLI,4.00,UGRD,LEC,CLS,108,0,20,0,2
2178,124350,CYPLAN    C139,CYPLAN,URBAN SUB NATI POLI,4.00,UGRD,LEC,CED,24,24,20,0,2
2178,124350,POLSCI    C139,POLSCI,URBAN SUB NATI POLI,4.00,UGRD,LEC,CLS,88,90,0,0,2
2168,124354,CHEM    C130,CHEM,BIOPHYSICAL CHEM,4.00,UGRD,LEC,CCH,54,48,54,0,2
2168,124354,MCELLBI    C100A,MCELLBI,BIOPHYSICAL CHEM,4.00,UGRD,LEC,CLS,380,366,40,0,2
2172,124354,CHEM    C130,CHEM,BIOPHYSICAL CHEM,4.00,UGRD,LEC,CCH,100,42,50,0,2
2172,124354,MCELLBI    C100A,MCELLBI,BIOPHYSICAL CHEM,4.00,UGRD,LEC,CLS,192,140,0,0,2
2178,124354,CHEM    C130,CHEM,BIOPHYSICAL CHEM,4.00,UGRD,LEC,CCH,60,52,54,0,2
2178,124354,MCELLBI    C100A,MCELLBI,BIOPHYSICAL CHEM,4.00,UGRD,LEC,CLS,400,368,0,0,2
2182,124354,CHEM    C130,CHEM,BIOPHYSICAL CHEM,4.00,UGRD,LEC,CCH,100,32,50,0,2
2182,124354,MCELLBI    C100A,MCELLBI,BIOPHYSICAL CHEM,4.00,UGRD,LEC,CLS,192,88,0,0,2
2172,124355,CHMENG    C170L,CHMENG,BIOCHEM ENG LAB,3.00,UGRD,LEC,CCH,0,0,0,0,2
2172,124355,CHEM    C170L,CHEM,BIOCHEM ENG LAB,3.00,UGRD,LAB,CCH,30,0,10,0,2
2178,124355,CHMENG    C170L,CHMENG,BIOCHEM ENG LAB,3.00,UGRD,LEC,CCH,60,0,20,0,2
2182,124355,CHEM    C170L,CHEM,BIOCHEM ENG LAB,3.00,UGRD,LEC,CCH,0,0,20,0,2
2182,124355,CHMENG    C170L,CHMENG,BIOCHEM ENG LAB,3.00,UGRD,LEC,CCH,16,16,40,0,2
2172,124356,ESPM    C138,ESPM,INTRO COMP VIROLOGY,4.00,UGRD,LEC,CNR,72,15,30,0,3
2172,124356,PLANTBI    C114,PLANTBI,INTRO COMP VIROLOGY,4.00,UGRD,LEC,CNR,114,36,24,0,3
2172,124356,MCELLBI    C114,MCELLBI,INTRO COMP VIROLOGY,4.00,UGRD,LEC,CLS,138,96,15,0,3
2182,124356,ESPM    C138,ESPM,INTRO COMP VIROLOGY,4.00,UGRD,LEC,CNR,30,18,30,0,3
2182,124356,PLANTBI    C114,PLANTBI,INTRO COMP VIROLOGY,4.00,UGRD,LEC,CNR,60,39,30,0,3
2182,124356,MCELLBI    C114,MCELLBI,INTRO COMP VIROLOGY,4.00,UGRD,LEC,CLS,234,126,30,0,3
2168,124362,MATH    C223A,MATH,STOCHASTIC PROCESS,3.00,GRAD,LEC,CLS,20,6,20,0,2
2168,124362,STAT    C206A,STAT,STOCHASTIC PROCESS,3.00,GRAD,LEC,CLS,40,10,20,0,2
2178,124362,MATH    C223A,MATH,STOCHASTIC PROCESS,3.00,GRAD,LEC,CLS,20,0,20,0,2
2172,124363,MATH    C223B,MATH,STOCHASTIC PROCESS,3.00,GRAD,LEC,CLS,20,16,20,0,2
2172,124363,STAT    C206B,STAT,STOCHASTIC PROCESS,3.00,GRAD,LEC,CLS,30,20,30,0,2
2182,124363,MATH    C223B,MATH,STOCHASTIC PROCESS,3.00,GRAD,LEC,CLS,20,4,20,0,2
2182,124363,STAT    C206B,STAT,STOCHASTIC PROCESS,3.00,GRAD,LEC,CLS,30,10,30,0,2
2168,124364,MATH    C218A,MATH,PROB THEORY,4.00,GRAD,LEC,CLS,50,30,0,0,2
2168,124364,STAT    C205A,STAT,PROB THEORY,4.00,GRAD,LEC,CLS,112,66,40,2,2
2178,124364,MATH    C218A,MATH,PROB THEORY,4.00,GRAD,LEC,CLS,40,38,10,0,2
2178,124364,STAT    C205A,STAT,PROB THEORY,4.00,GRAD,LEC,CLS,72,62,4,0,2
2172,124365,MATH    C218B,MATH,PROB THEORY,4.00,GRAD,LEC,CLS,20,8,0,0,2
2172,124365,STAT    C205B,STAT,PROB THEORY,4.00,GRAD,LEC,CLS,50,38,50,0,2
2182,124365,MATH    C218B,MATH,PROB THEORY,4.00,GRAD,LEC,CLS,20,8,0,0,2
2182,124365,STAT    C205B,STAT,PROB THEORY,4.00,GRAD,LEC,CLS,50,32,50,0,2
2168,124366,GWS    C196B,GWS,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,80,0,80,0,8
2168,124366,UGIS    C196B,UGIS,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,80,0,80,0,8
2168,124366,HISTART    C196B,HISTART,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,40,0,40,0,8
2168,124366,HISTORY    C196B,HISTORY,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,80,8,80,0,8
2168,124366,SOCIOL    C196B,SOCIOL,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,80,16,80,0,8
2168,124366,MEDIAST    C196B,MEDIAST,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,80,24,80,0,8
2168,124366,POLECON    C196B,POLECON,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,80,40,80,0,8
2168,124366,POLSCI    C196B,POLSCI,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,160,120,0,0,8
2172,124366,MEDIAST    C196B,MEDIAST,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,80,0,80,0,8
2172,124366,HISTORY    C196B,HISTORY,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,200,8,0,0,8
2172,124366,HISTART    C196B,HISTART,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,799,8,0,0,8
2172,124366,UGIS    C196B,UGIS,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,799,16,0,0,8
2172,124366,POLECON    C196B,POLECON,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,32,24,48,0,8
2172,124366,GWS    C196B,GWS,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,32,24,0,0,8
2172,124366,SOCIOL    C196B,SOCIOL,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,799,32,0,0,8
2172,124366,POLSCI    C196B,POLSCI,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,0,136,0,0,8
2178,124366,GWS    C196B,GWS,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,80,0,80,0,8
2178,124366,MEDIAST    C196B,MEDIAST,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,80,0,80,0,8
2178,124366,HISTART    C196B,HISTART,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,40,8,40,0,8
2178,124366,HISTORY    C196B,HISTORY,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,160,8,40,0,8
2178,124366,SOCIOL    C196B,SOCIOL,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,80,16,80,0,8
2178,124366,POLECON    C196B,POLECON,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,80,32,80,0,8
2178,124366,UGIS    C196B,UGIS,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,56,48,80,0,8
2178,124366,POLSCI    C196B,POLSCI,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,160,120,0,0,8
2182,124366,HISTART    C196B,HISTART,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,799,0,0,0,8
2182,124366,HISTORY    C196B,HISTORY,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,200,0,0,0,8
2182,124366,MEDIAST    C196B,MEDIAST,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,80,0,80,0,8
2182,124366,SOCIOL    C196B,SOCIOL,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,799,8,0,0,8
2182,124366,GWS    C196B,GWS,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,32,8,0,0,8
2182,124366,UGIS    C196B,UGIS,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,40,8,0,0,8
2182,124366,POLECON    C196B,POLECON,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,56,56,24,0,8
2182,124366,POLSCI    C196B,POLSCI,UCDC INTERNSHIP,6.50,UGRD,INT,CLS,200,184,0,0,8
2168,124373,MEDIAST    C196A,MEDIAST,UCDC CORE SEMINAR,4.00,UGRD,LEC,CLS,80,0,80,0,8
2168,124373,POLECON    C196A,POLECON,UCDC CORE SEMINAR,4.00,UGRD,LEC,CLS,80,0,80,0,8
2168,124373,HISTORY    C196A,HISTORY,UCDC CORE SEMINAR,4.00,UGRD,LEC,CLS,80,0,40,0,8
2168,124373,HISTART    C196A,HISTART,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,799,0,40,0,8
2168,124373,SOCIOL    C196A,SOCIOL,UCDC CORE SEMINAR,4.00,UGRD,LEC,CLS,80,0,80,0,8
2168,124373,POLSCI    C196A,POLSCI,UCDC CORE SEMINAR,4.00,UGRD,LEC,CLS,160,0,0,0,8
2168,124373,GWS    C196A,GWS,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,80,0,40,0,8
2168,124373,UGIS    C196A,UGIS,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,799,0,80,0,8
2168,124373,GWS    C196A,GWS,UCDC CORE SEMINAR,4.00,UGRD,LEC,CLS,80,0,40,0,8
2168,124373,HISTORY    C196A,HISTORY,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,80,8,40,0,8
2168,124373,SOCIOL    C196A,SOCIOL,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,80,16,80,0,8
2168,124373,MEDIAST    C196A,MEDIAST,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,80,24,80,0,8
2168,124373,POLECON    C196A,POLECON,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,80,40,80,0,8
2168,124373,POLSCI    C196A,POLSCI,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,160,120,0,0,8
2172,124373,MEDIAST    C196A,MEDIAST,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,80,0,80,0,8
2172,124373,HISTORY    C196A,HISTORY,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,200,8,0,0,8
2172,124373,HISTART    C196A,HISTART,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,799,8,0,0,8
2172,124373,UGIS    C196A,UGIS,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,799,16,0,0,8
2172,124373,POLECON    C196A,POLECON,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,32,24,24,0,8
2172,124373,GWS    C196A,GWS,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,32,24,0,0,8
2172,124373,SOCIOL    C196A,SOCIOL,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,799,32,0,0,8
2172,124373,POLSCI    C196A,POLSCI,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,0,128,0,0,8
2178,124373,GWS    C196A,GWS,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,80,0,40,0,8
2178,124373,MEDIAST    C196A,MEDIAST,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,80,0,80,0,8
2178,124373,HISTORY    C196A,HISTORY,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,160,8,40,0,8
2178,124373,HISTART    C196A,HISTART,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,799,8,40,0,8
2178,124373,SOCIOL    C196A,SOCIOL,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,80,16,80,0,8
2178,124373,POLECON    C196A,POLECON,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,80,32,80,0,8
2178,124373,UGIS    C196A,UGIS,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,56,48,80,0,8
2178,124373,POLSCI    C196A,POLSCI,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,160,120,0,0,8
2182,124373,HISTART    C196A,HISTART,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,799,0,0,0,8
2182,124373,HISTORY    C196A,HISTORY,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,200,0,0,0,8
2182,124373,MEDIAST    C196A,MEDIAST,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,80,0,80,0,8
2182,124373,SOCIOL    C196A,SOCIOL,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,799,8,0,0,8
2182,124373,UGIS    C196A,UGIS,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,799,8,0,0,8
2182,124373,GWS    C196A,GWS,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,32,8,0,0,8
2182,124373,POLECON    C196A,POLECON,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,56,56,24,0,8
2182,124373,POLSCI    C196A,POLSCI,UCDC CORE SEMINAR,4.00,UGRD,SEM,CLS,200,184,0,0,8
2172,124376,UGBA    C5,UGBA,INTRO TO ENTREP,2.00,UGRD,LEC,BUS,150,98,0,0,2
2172,124376,LS    C5,LS,INTRO TO ENTREP,2.00,UGRD,LEC,CLS,190,100,0,0,2
2178,124376,LS    C5,LS,INTRO TO ENTREP,2.00,UGRD,LEC,CLS,280,148,0,0,2
2178,124376,UGBA    C5,UGBA,INTRO TO ENTREP,2.00,UGRD,LEC,BUS,216,196,0,0,2
2182,124376,UGBA    C5,UGBA,INTRO TO ENTREP,2.00,UGRD,LEC,BUS,0,0,0,0,2
2172,124377,PBHLTH    C155,PBHLTH,SOC OF HLTH & M,4.00,UGRD,LEC,PBHLT,80,88,40,0,2
2172,124377,SOCIOL    C115,SOCIOL,SOC OF HLTH & M,4.00,UGRD,LEC,CLS,180,172,0,0,2
2175,124377,PBHLTH    C155,PBHLTH,SOC OF HLTH & M,4.00,UGRD,LEC,PBHLT,40,16,40,0,2
2175,124377,SOCIOL    C115,SOCIOL,SOC OF HLTH & M,4.00,UGRD,LEC,CLS,100,18,0,0,2
2182,124377,PBHLTH    C155,PBHLTH,SOC OF HLTH & M,4.00,UGRD,LEC,PBHLT,80,68,40,0,2
2182,124377,SOCIOL    C115,SOCIOL,SOC OF HLTH & M,4.00,UGRD,LEC,CLS,220,136,80,0,2
2185,124377,PBHLTH    C155,PBHLTH,SOC OF HLTH & M,4.00,UGRD,LEC,PBHLT,20,4,20,0,2
2185,124377,SOCIOL    C115,SOCIOL,SOC OF HLTH & M,4.00,UGRD,LEC,CLS,60,44,0,0,2
2168,124378,GEOG    C55,GEOG,INTRO CENTRAL ASIA,3.00,UGRD,LEC,CLS,64,46,40,6,2
2168,124378,NESTUD    C26,NESTUD,INTRO CENTRAL ASIA,3.00,UGRD,LEC,CLS,62,62,0,6,2
2178,124378,GEOG    C55,GEOG,INTRO CENTRAL ASIA,3.00,UGRD,LEC,CLS,64,54,40,8,2
2178,124378,NESTUD    C26,NESTUD,INTRO CENTRAL ASIA,3.00,UGRD,LEC,CLS,76,74,0,2,2
2168,124379,INFO    C167,INFO,VIRTUL COMM/SOC MED,4.00,UGRD,LEC,INFO,90,86,0,0,2
2168,124379,SOCIOL    C167,SOCIOL,VIRTUL COMM/SOC MED,4.00,UGRD,LEC,CLS,560,528,0,0,2
2172,124379,INFO    C167,INFO,VIRTUL COMM/SOC MED,4.00,UGRD,LEC,INFO,120,112,120,0,2
2172,124379,SOCIOL    C167,SOCIOL,VIRTUL COMM/SOC MED,4.00,UGRD,LEC,CLS,728,454,150,0,2
2178,124379,INFO    C167,INFO,VIRTUL COMM/SOC MED,4.00,UGRD,LEC,INFO,90,92,0,0,2
2178,124379,SOCIOL    C167,SOCIOL,VIRTUL COMM/SOC MED,4.00,UGRD,LEC,CLS,664,646,0,0,2
2182,124379,INFO    C167,INFO,VIRTUL COMM/SOC MED,4.00,UGRD,LEC,INFO,120,116,120,0,2
2182,124379,SOCIOL    C167,SOCIOL,VIRTUL COMM/SOC MED,4.00,UGRD,LEC,CLS,600,422,100,0,2
2172,124380,ESPM    C170,ESPM,CARBON DYNAMICS,3.00,UGRD,LEC,CNR,20,0,10,0,2
2182,124380,ESPM    C170,ESPM,CARBON DYNAMICS,3.00,UGRD,LEC,CNR,20,0,10,0,2
2172,124382,DEMOG    C175,DEMOG,ECON DEMOGRAPHY,4.00,UGRD,LEC,CLS,100,78,20,0,2
2172,124382,ECON    C175,ECON,ECON DEMOGRAPHY,4.00,UGRD,LEC,CLS,500,474,100,0,2
2182,124382,DEMOG    C175,DEMOG,ECON DEMOGRAPHY,4.00,UGRD,LEC,CLS,120,110,20,0,2
2182,124382,ECON    C175,ECON,ECON DEMOGRAPHY,4.00,UGRD,LEC,CLS,498,432,100,0,2
2172,124384,PUBPOL    C285,PUBPOL,NUCLEAR SECURITY,4.00,GRAD,LEC,GSPP,50,32,20,0,2
2172,124384,NUCENG    C285,NUCENG,NUCLEAR SECURITY,4.00,GRAD,LEC,COE,50,48,50,0,2
2182,124384,PUBPOL    C285,PUBPOL,NUCLEAR SECURITY,4.00,GRAD,LEC,GSPP,100,16,20,0,2
2182,124384,NUCENG    C285,NUCENG,NUCLEAR SECURITY,4.00,GRAD,LEC,COE,76,58,40,0,2
2172,124385,EPS    C295Z,EPS,ENERGY SOLUTIONS,3.00,GRAD,LEC,CLS,30,6,0,0,3
2172,124385,CHEM    C236,CHEM,ENERGY SOLUTIONS,3.00,GRAD,LEC,CCH,30,9,0,0,3
2182,124385,EPS    C295Z,EPS,ENERGY SOLUTIONS,3.00,GRAD,LEC,CLS,15,0,0,0,3
2182,124385,CHEM    C236,CHEM,ENERGY SOLUTIONS,3.00,GRAD,LEC,CCH,0,0,0,0,3
2168,124386,ETHSTD    C375,ETHSTD,CRITICAL PEDAGOGY,4.00,GRAD,SEM,CLS,12,10,12,0,2
2168,124386,AFRICAM    C375,AFRICAM,CRITICAL PEDAGOGY,4.00,GRAD,SEM,CLS,16,12,12,0,2
2178,124386,ETHSTD    C375,ETHSTD,CRITICAL PEDAGOGY,4.00,GRAD,SEM,CLS,12,2,12,0,2
2178,124386,AFRICAM    C375,AFRICAM,CRITICAL PEDAGOGY,4.00,GRAD,SEM,CLS,20,20,12,0,2
2168,124387,ASTRON    C13,ASTRON,ORIGINS BIG BANG,4.00,UGRD,LEC,CLS,150,146,30,0,2
2168,124387,INTEGBI    C13,INTEGBI,ORIGINS BIG BANG,4.00,UGRD,LEC,CLS,160,154,24,0,2
2178,124387,ASTRON    C13,ASTRON,ORIGINS BIG BANG,4.00,UGRD,LEC,CLS,300,0,60,0,4
2172,124390,CIVENG    C258,CIVENG,SUPPLY CHAIN OP/MNG,3.00,GRAD,LEC,COE,30,10,10,0,2
2172,124390,INDENG    C253,INDENG,SUPPLY CHAIN OP/MNG,3.00,GRAD,LEC,COE,30,28,0,0,2
2182,124390,CIVENG    C258,CIVENG,SUPPLY CHAIN OP/MNG,3.00,GRAD,LEC,COE,40,28,10,0,2
2182,124390,INDENG    C253,INDENG,SUPPLY CHAIN OP/MNG,3.00,GRAD,LEC,COE,40,28,0,0,2
2168,124391,COMPSCI    C249A,COMPSCI,INTRO EMBEDDED,4.00,GRAD,LEC,COE,16,8,28,0,2
2168,124391,ELENG    C249A,ELENG,INTRO EMBEDDED,4.00,GRAD,LEC,COE,32,30,54,0,2
2178,124391,COMPSCI    C249A,COMPSCI,INTRO EMBEDDED,4.00,GRAD,LEC,COE,16,0,28,0,2
2178,124391,ELENG    C249A,ELENG,INTRO EMBEDDED,4.00,GRAD,LEC,COE,32,12,54,0,2
2168,124392,EALANG    C220,EALANG,SEM BUDDHISM TEXTS,4.00,GRAD,SEM,CLS,15,0,15,0,3
2168,124392,SSEASN    C220,SSEASN,SEM BUDDHISM TEXTS,4.00,GRAD,SEM,CLS,15,9,0,0,3
2168,124392,BUDDSTD    C220,BUDDSTD,SEM BUDDHISM TEXTS,4.00,GRAD,SEM,CLS,21,15,15,0,3
2172,124393,SSEASN    C145,SSEASN,BUDDHISM CONTEMP,4.00,UGRD,LEC,CLS,108,108,0,0,3
2172,124393,EALANG    C128,EALANG,BUDDHISM CONTEMP,4.00,UGRD,LEC,CLS,108,111,108,0,3
2172,124393,BUDDSTD    C128,BUDDSTD,BUDDHISM CONTEMP,4.00,UGRD,LEC,CLS,144,117,51,0,3
2182,124393,SSEASN    C145,SSEASN,BUDDHISM CONTEMP,4.00,UGRD,LEC,CLS,108,102,0,0,3
2182,124393,EALANG    C128,EALANG,BUDDHISM CONTEMP,4.00,UGRD,LEC,CLS,108,114,0,0,3
2182,124393,BUDDSTD    C128,BUDDSTD,BUDDHISM CONTEMP,4.00,UGRD,LEC,CLS,141,144,0,0,3
2172,124397,PSYCH    C61,PSYCH,"BRAIN, MIND, BEHAV",3.00,UGRD,LEC,CLS,660,622,0,0,2
2172,124397,MCELLBI    C61,MCELLBI,"BRAIN, MIND, BEHAV",3.00,UGRD,LEC,CLS,650,666,0,0,2
2182,124397,PSYCH    C61,PSYCH,"BRAIN, MIND, BEHAV",3.00,UGRD,LEC,CLS,624,670,48,0,2
2182,124397,MCELLBI    C61,MCELLBI,"BRAIN, MIND, BEHAV",3.00,UGRD,LEC,CLS,650,686,0,2,2
2172,124398,MCELLBI    C44,MCELLBI,BIOLOGY FOR VOTERS,3.00,UGRD,LEC,CLS,160,150,20,0,2
2172,124398,LS    C30Y,LS,BIOLOGY FOR VOTERS,3.00,UGRD,LEC,CLS,180,152,18,0,2
2182,124398,MCELLBI    C44,MCELLBI,BIOLOGY FOR VOTERS,3.00,UGRD,LEC,CLS,0,0,0,0,2
2172,124399,MATSCI    C286,MATSCI,MOD & SIM ADV M,3.00,GRAD,LEC,COE,12,6,10,0,2
2172,124399,MECENG    C201,MECENG,MOD & SIM ADV M,3.00,GRAD,LEC,COE,70,52,20,0,2
2182,124399,MATSCI    C286,MATSCI,MOD & SIM ADV M,3.00,GRAD,LEC,COE,30,14,10,0,2
2182,124399,MECENG    C201,MECENG,MOD & SIM ADV M,3.00,GRAD,LEC,COE,100,84,40,0,2
2172,124401,MECENG    C218,MECENG,INTRO MEMS DESIGN,4.00,GRAD,LEC,COE,42,14,42,0,2
2172,124401,ELENG    C247B,ELENG,INTRO MEMS DESIGN,4.00,GRAD,LEC,COE,34,22,40,0,2
2182,124401,MECENG    C218,MECENG,INTRO MEMS DESIGN,4.00,GRAD,LEC,COE,20,2,40,0,2
2182,124401,ELENG    C247B,ELENG,INTRO MEMS DESIGN,4.00,GRAD,LEC,COE,40,34,40,0,2
2168,124402,IAS 158AC,IAS,SOCIAL MOVEMENTS,4.00,UGRD,LEC,CLS,20,16,0,0,2
2168,124402,PACS 148AC,PACS,SOCIAL MOVEMENTS,4.00,UGRD,LEC,CLS,24,24,0,0,2
2178,124402,PACS 148AC,PACS,SOCIAL MOVEMENTS,4.00,UGRD,LEC,CLS,24,0,0,0,2
