CourseID,Term,TotalAttempts
116324,2178,35
116324,2182,24
116329,2168,930
116329,2172,418
116329,2175,354
116329,2178,740
116329,2182,785
116330,2175,190
116331,2175,22
116344,2168,4
116344,2172,6
116345,2168,4
116345,2172,7
116349,2168,155
116349,2178,166
116359,2172,1
116359,2182,2
116360,2168,391
116361,2168,155
116361,2172,75
116361,2178,107
116361,2182,83
116363,2168,6
116363,2172,11
116363,2182,7
116367,2175,26
116368,2175,127
116369,2175,346
116372,2175,1
116375,2168,280
116375,2172,139
116375,2178,131
116375,2182,262
116393,2168,47
116393,2178,93
116398,2168,60
116398,2182,57
116399,2172,190
116402,2172,159
116402,2178,119
116404,2168,115
116404,2182,106
116405,2168,18
116405,2178,111
116406,2175,33
116406,2182,110
116413,2175,33
116413,2178,126
116416,2175,49
116425,2168,96
116428,2172,326
116428,2182,122
116433,2172,17
116434,2168,1
116435,2168,3
116435,2172,12
116435,2178,17
116435,2182,4
116436,2178,2
116437,2172,1
116437,2175,1
116437,2178,1
116437,2182,3
116438,2168,97
116438,2178,126
116439,2172,77
116439,2182,109
116470,2172,137
116470,2178,132
116470,2182,1
116473,2168,81
116473,2182,108
116475,2168,94
116475,2178,102
116483,2168,106
116483,2172,69
116483,2175,87
116483,2178,44
116483,2182,51
116484,2168,70
116484,2172,71
116484,2175,89
116484,2178,2
116484,2182,48
116492,2168,143
116492,2172,68
116492,2178,309
116492,2182,29
116520,2168,18
116520,2172,22
116520,2178,34
116520,2182,54
116549,2168,88
116549,2178,131
116552,2172,73
116552,2182,65
116553,2168,41
116553,2178,78
116554,2172,7
116554,2182,35
116555,2172,82
116555,2182,77
116559,2168,634
116559,2178,763
116562,2168,55
116562,2178,32
116564,2172,13
116564,2182,28
116568,2168,14
116568,2178,7
116572,2172,11
116572,2182,22
116575,2168,281
116575,2178,290
116578,2172,52
116581,2168,86
116582,2172,55
116583,2178,103
116585,2168,64
116585,2182,66
116590,2178,40
116591,2172,58
116595,2178,62
116611,2182,96
116614,2172,55
116624,2182,20
116629,2172,141
116634,2168,254
116634,2178,1
116637,2175,43
116637,2178,151
116638,2172,135
116640,2172,116
116640,2182,104
116642,2172,27
116642,2182,46
116644,2182,14
116647,2168,17
116647,2172,5
116652,2172,44
116653,2172,92
116665,2182,149
116666,2168,591
116666,2175,22
116666,2178,446
116667,2172,54
116667,2182,71
116670,2168,71
116670,2172,52
116670,2178,27
116670,2182,37
116673,2175,5
116674,2168,6
116674,2178,22
116677,2172,24
116695,2168,4
116700,2168,2
116700,2178,2
116702,2182,1
116717,2168,68
116717,2172,45
116717,2178,76
116717,2182,98
116720,2168,3
116720,2172,5
116720,2178,2
116720,2182,3
116721,2168,3
116721,2172,2
116721,2178,2
116722,2172,2
116722,2175,1
116722,2178,2
116722,2182,1
116723,2178,1
116723,2182,2
116724,2168,2
116724,2172,2
116724,2178,4
116724,2182,3
116725,2168,3
116726,2168,2
116728,2172,5
116728,2178,11
116731,2182,2
116739,2182,13
116740,2168,9
116741,2168,11
116741,2172,16
116742,2168,17
116742,2172,16
116742,2175,5
116742,2178,13
116742,2182,12
116747,2168,4
116751,2168,4
116751,2172,4
116751,2178,1
116751,2182,1
116752,2168,4
116752,2172,2
116752,2178,10
116752,2182,4
116757,2172,4
116762,2168,158
116762,2175,105
116762,2178,77
116763,2172,94
116763,2182,64
116779,2172,2
116780,2168,8
116780,2178,15
116781,2172,21
116781,2182,9
116782,2168,86
116782,2172,58
116782,2175,1
116782,2178,73
116782,2182,66
116784,2168,29
116784,2172,17
116784,2178,25
116784,2182,25
116785,2168,3
116785,2172,30
116785,2178,2
116785,2182,39
116786,2168,28
116786,2178,25
116787,2172,4
116787,2182,13
116788,2168,6
116788,2178,4
116789,2168,17
116789,2172,11
116789,2178,13
116789,2182,19
116790,2172,62
116790,2182,50
116791,2168,120
116791,2178,97
116792,2172,20
116794,2172,46
116794,2182,63
116797,2168,33
116799,2168,53
116799,2178,83
116800,2172,27
116801,2172,38
116801,2182,58
116803,2172,94
116803,2182,68
116805,2172,29
116805,2182,30
116807,2168,53
116807,2178,47
116808,2172,39
116808,2182,42
116809,2178,24
116811,2172,31
116811,2182,48
116814,2168,61
116814,2178,31
116815,2168,65
116815,2172,38
116815,2178,92
116815,2182,67
116816,2168,3
116816,2172,4
116816,2178,5
116816,2182,2
116817,2182,31
116818,2182,27
116819,2168,14
116819,2178,57
116822,2172,21
116823,2182,24
116824,2168,6
116826,2172,21
116826,2182,36
116827,2168,84
116827,2172,109
116827,2178,85
116827,2182,49
116828,2178,69
116829,2168,27
116831,2168,22
116832,2168,22
116834,2178,44
116836,2172,13
116837,2182,15
116838,2178,40
116842,2172,5
116842,2182,21
116843,2168,4
116847,2168,25
116847,2172,29
116847,2178,28
116847,2182,23
116848,2168,37
116848,2172,28
116848,2178,56
116848,2182,37
116849,2168,67
116849,2172,59
116849,2178,79
116849,2182,89
116851,2168,31
116851,2178,21
116880,2168,3
116880,2172,4
116883,2168,3
116883,2172,6
116883,2178,9
116883,2182,11
116891,2168,4595
116891,2172,2810
116891,2175,515
116891,2178,2499
116891,2182,2205
116892,2168,495
116892,2178,309
116893,2172,424
116893,2182,504
116897,2168,312
116897,2178,302
116898,2168,157
116898,2178,169
116899,2172,1555
116899,2182,975
116900,2168,511
116900,2178,515
116902,2172,451
116902,2182,539
116904,2172,301
116904,2182,391
116905,2172,130
116905,2182,117
116906,2172,129
116906,2182,130
116908,2172,364
116908,2182,319
116910,2168,178
116910,2178,150
116911,2172,65
116911,2182,53
116913,2168,714
116913,2178,533
116914,2172,97
116914,2182,102
116915,2168,128
116915,2178,50
116916,2168,61
116916,2172,87
116916,2178,62
116916,2182,105
116917,2168,138
116917,2178,51
116918,2172,126
116918,2182,71
116919,2172,80
116919,2182,81
116920,2168,2
116920,2172,4
116920,2175,3
116920,2182,1
116921,2168,556
116921,2172,127
116921,2178,99
116921,2182,143
116922,2168,85
116922,2172,43
116922,2175,1
116922,2178,9
116922,2182,3
116925,2168,7
116925,2178,1
116926,2172,7
116926,2182,2
116929,2172,44
116929,2178,277
116929,2182,72
116930,2172,17
116930,2182,7
116931,2168,9
116931,2178,12
116932,2168,36
116932,2172,32
116932,2178,24
116932,2182,20
116933,2168,6
116933,2178,1
116936,2172,1
116937,2182,1
116939,2172,1
116942,2172,1
116948,2168,83
116948,2172,77
116948,2175,13
116948,2178,52
116948,2182,51
116949,2168,15
116949,2178,5
116950,2168,5
116950,2172,7
116950,2178,4
116950,2182,2
116955,2182,2
116980,2168,166
116980,2172,81
116980,2178,85
116980,2182,39
116981,2168,2
116983,2168,6
116983,2172,7
117112,2168,439
117112,2172,131
117112,2178,173
117113,2172,63
117114,2172,50
117114,2178,31
117115,2168,67
117115,2178,73
117118,2168,69
117118,2178,55
117119,2172,9
117119,2182,9
117121,2175,12
117123,2175,53
117125,2172,158
117125,2182,115
117190,2178,1
117191,2172,1
117198,2172,1
117257,2175,1
117289,2168,43
117289,2172,5
117289,2178,20
117289,2182,7
117347,2168,804
117347,2172,755
117347,2178,901
117348,2168,187
117348,2172,246
117348,2178,288
117348,2182,139
117351,2168,563
117351,2178,137
117356,2168,1607
117356,2178,930
117357,2172,514
117361,2172,113
117362,2172,928
117362,2182,504
117366,2168,219
117366,2178,426
117368,2172,503
117368,2182,476
117374,2175,207
117377,2168,4
117381,2168,157
117388,2168,168
117388,2172,47
117388,2178,150
117388,2182,21
117391,2168,4
117391,2172,74
117391,2178,4
117391,2182,97
117392,2172,1
117393,2172,51
117394,2172,3
117395,2168,66
117395,2172,69
117400,2172,7
117400,2182,13
117402,2172,9
117402,2182,9
117479,2168,223
117480,2172,23
117483,2175,93
117484,2172,49
117484,2175,325
117488,2168,2355
117488,2172,333
117488,2178,658
117488,2182,704
117489,2168,342
117489,2175,156
117489,2178,372
117491,2172,695
117491,2182,583
117498,2175,357
117499,2168,2837
117499,2172,3256
117499,2178,2526
117499,2182,1602
117505,2172,169
117506,2172,54
117507,2168,247
117507,2178,80
117509,2172,1125
117509,2182,935
117510,2168,2330
117510,2175,307
117510,2178,812
117512,2168,2079
117512,2172,1146
117512,2175,280
117512,2178,1250
117513,2172,1687
117513,2182,874
117515,2168,578
117515,2175,169
117515,2178,517
117517,2168,292
117517,2178,233
117520,2172,158
117520,2182,444
117528,2168,1812
117528,2178,949
117534,2168,270
117534,2172,1648
117534,2175,11
117534,2178,386
117534,2182,184
117535,2168,120
117535,2172,134
117535,2175,33
117535,2178,176
117535,2182,171
117536,2168,1351
117536,2172,1056
117536,2178,737
117536,2182,648
117537,2168,141
117537,2172,96
117537,2175,2
117537,2178,78
117537,2182,50
117539,2172,84
117539,2182,106
117549,2172,80
117549,2182,94
117552,2172,24
117552,2182,54
117557,2168,10
117557,2172,7
117557,2178,8
117557,2182,11
117558,2168,113
117558,2178,129
117561,2168,232
117561,2178,114
117566,2172,22
117567,2172,68
117567,2182,53
117569,2182,198
117570,2168,5
117570,2178,33
117572,2172,88
117572,2182,70
117573,2172,43
117573,2178,42
117574,2178,84
117576,2168,38
117576,2178,35
117583,2168,32
117583,2178,34
117585,2168,92
117585,2178,43
117587,2172,78
117588,2168,102
117588,2178,99
117589,2168,134
117589,2178,64
117592,2172,63
117594,2168,99
117594,2178,52
117596,2172,313
117596,2182,280
117602,2178,119
117605,2168,8
117605,2172,46
117608,2172,140
117608,2178,128
117612,2182,107
117613,2168,47
117614,2172,149
117614,2182,108
117615,2168,89
117615,2178,167
117618,2172,48
117618,2182,62
117619,2168,107
117619,2178,119
117619,2182,69
117623,2172,74
117625,2182,133
117627,2172,97
117627,2182,90
117631,2172,81
117632,2168,47
117632,2178,34
117633,2172,42
117633,2182,38
117634,2168,74
117634,2178,9
117634,2182,83
117635,2172,52
117635,2182,118
117637,2168,19
117638,2178,17
117640,2168,154
117640,2178,66
117641,2168,83
117641,2178,48
117642,2172,121
117642,2182,79
117643,2178,59
117645,2172,84
117653,2172,62
117653,2182,42
117658,2168,135
117659,2172,71
117659,2182,118
117665,2172,347
117665,2175,48
117665,2182,506
117673,2172,30
117673,2182,69
117674,2168,1
117678,2168,183
117678,2178,195
117690,2168,312
117690,2175,427
117690,2178,276
117691,2168,223
117691,2178,198
117692,2172,70
117692,2182,60
117695,2168,42
117695,2178,94
117696,2168,100
117696,2178,93
117699,2172,99
117699,2182,57
117700,2168,48
117700,2178,64
117701,2172,162
117701,2182,111
117702,2168,73
117702,2178,56
117704,2172,58
117704,2182,91
117706,2168,12
117706,2178,10
117709,2172,58
117709,2182,72
117710,2182,46
117714,2172,369
117714,2182,310
117717,2172,83
117717,2182,54
117719,2182,198
117720,2168,43
117720,2172,70
117720,2178,50
117720,2182,85
117723,2172,51
117727,2182,35
117728,2168,90
117728,2178,74
117729,2172,64
117729,2182,77
117730,2172,22
117732,2168,36
117733,2172,67
117735,2172,33
117735,2182,35
117736,2168,49
117736,2178,57
117737,2168,35
117737,2178,29
117740,2178,61
117742,2168,34
117743,2172,50
117743,2182,54
117745,2172,23
117753,2172,15
117753,2182,25
117754,2168,12
117754,2178,2
117755,2168,41
117755,2178,45
117756,2168,53
117756,2178,57
117757,2172,26
117757,2182,48
117758,2168,29
117758,2178,2
117758,2182,71
117759,2172,37
117759,2182,2
117764,2172,25
117764,2182,46
117765,2172,21
117765,2182,4
117766,2172,31
117766,2182,65
117768,2172,7
117768,2182,89
117771,2168,21
117774,2182,43
117781,2172,100
117781,2182,144
117784,2168,16
117784,2178,12
117788,2172,12
117788,2182,10
117789,2172,46
117789,2182,10
117790,2168,342
117790,2172,463
117790,2178,346
117790,2182,628
117792,2168,51
117792,2172,89
117792,2178,100
117794,2168,238
117794,2172,169
117794,2175,31
117794,2178,193
117794,2182,278
117795,2168,215
117795,2172,172
117795,2178,133
117795,2182,135
117797,2168,127
117797,2172,46
117797,2178,105
117797,2182,9
117798,2168,43
117798,2172,53
117798,2178,18
117798,2182,30
117799,2168,285
117799,2172,14
117799,2178,253
117799,2182,22
117800,2168,137
117800,2172,119
117800,2178,139
117800,2182,83
117801,2168,200
117801,2172,187
117801,2175,19
117801,2178,172
117801,2182,202
117804,2168,35
117804,2178,1
117805,2168,67
117805,2172,76
117805,2178,73
117805,2182,135
117842,2168,218
117842,2178,76
117843,2172,74
117843,2182,44
117878,2182,100
117880,2182,124
117882,2178,104
117886,2182,45
117887,2182,96
117888,2182,52
117889,2178,125
117890,2178,130
117891,2178,84
117893,2178,2
117894,2178,102
117896,2168,74
117896,2178,79
117897,2172,49
117897,2182,55
117899,2168,29
117899,2178,72
117900,2172,39
117900,2182,23
117903,2168,48
117905,2178,53
117906,2182,83
117909,2172,31
117915,2168,38
117915,2178,68
117916,2172,37
117916,2182,39
117934,2175,10
117935,2168,38
117935,2178,32
117936,2172,45
117936,2182,14
117937,2178,8
117943,2168,15
117943,2178,11
117961,2168,4
117961,2172,3
117961,2178,6
117961,2182,4
117962,2168,6
117963,2168,17
117963,2172,23
117963,2178,10
117963,2182,9
117966,2168,13
117966,2172,10
117966,2178,15
117966,2182,14
117967,2168,19
117967,2178,26
117968,2172,10
117968,2182,18
117969,2168,14
117969,2178,3
117970,2178,15
117971,2172,16
117971,2182,6
117972,2172,25
117972,2178,8
117972,2182,4
117973,2172,8
117974,2168,21
117974,2172,19
117974,2178,27
117974,2182,26
117978,2178,4
117979,2172,13
117979,2182,1
117982,2168,30
117982,2172,10
117982,2178,16
117982,2182,11
117983,2172,17
117983,2182,3
117984,2172,11
117984,2182,1
117985,2168,10
117985,2178,4
117987,2168,11
117987,2172,7
117987,2178,10
117987,2182,23
117988,2168,13
117988,2182,12
117989,2172,2
117989,2182,26
117990,2172,17
117990,2182,3
117991,2168,26
117991,2172,16
117991,2178,21
117991,2182,11
117992,2172,23
117992,2182,13
117993,2168,14
117993,2172,13
117993,2178,15
117993,2182,9
117995,2168,16
117995,2178,12
117995,2182,15
117998,2168,2
117998,2172,23
117998,2178,15
117998,2182,6
117999,2168,31
117999,2172,21
117999,2175,3
117999,2178,36
117999,2182,24
118001,2172,49
118001,2182,35
118003,2168,18
118003,2172,18
118003,2178,9
118003,2182,17
118004,2175,2
118004,2178,1
118004,2182,7
118006,2168,424
118006,2172,217
118006,2178,331
118006,2182,144
118010,2168,463
118010,2178,567
118013,2172,416
118013,2182,410
118014,2178,326
118017,2172,321
118017,2175,93
118022,2168,385
118023,2172,104
118027,2168,835
118027,2172,1915
118027,2175,349
118027,2178,3563
118027,2182,742
118030,2172,424
118032,2168,257
118032,2175,128
118032,2178,296
118035,2182,336
118040,2172,1647
118040,2175,165
118040,2178,1165
118041,2172,533
118041,2182,618
118043,2168,645
118043,2175,111
118043,2182,695
118045,2168,609
118048,2178,289
118049,2168,170
118052,2182,164
118059,2178,214
118061,2168,233
118066,2168,164
118067,2172,195
118067,2182,259
118070,2175,54
118072,2172,120
118072,2178,145
118073,2182,215
118076,2168,258
118077,2168,276
118077,2178,253
118078,2168,301
118082,2178,270
118083,2182,271
118086,2172,186
118089,2172,183
118090,2168,61
118090,2172,76
118090,2178,38
118090,2182,56
118108,2168,77
118108,2172,57
118108,2182,119
118109,2168,249
118109,2172,222
118109,2178,227
118109,2182,205
118110,2168,3
118110,2172,1
118110,2178,11
118111,2168,1292
118111,2172,1077
118111,2175,333
118111,2178,736
118112,2168,7
118112,2178,8
118122,2168,687
118122,2175,114
118122,2178,1875
118123,2172,1195
118123,2175,130
118123,2182,1149
118127,2168,114
118127,2172,106
118127,2178,151
118127,2182,130
118128,2168,5
118128,2172,7
118128,2178,6
118128,2182,3
118129,2168,78
118129,2172,65
118129,2175,5
118129,2178,59
118129,2182,60
118130,2168,762
118130,2172,940
118130,2175,219
118130,2178,668
118130,2182,1070
118133,2168,17
118133,2178,7
118161,2182,400
118163,2178,352
118164,2168,320
118174,2168,134
118174,2172,88
118174,2178,116
118174,2182,83
118175,2168,1
118175,2172,1
118175,2178,5
118176,2172,36
118176,2182,35
118253,2168,7231
118253,2172,7157
118253,2175,336
118253,2178,6370
118253,2182,7216
118261,2168,1809
118261,2172,1527
118261,2178,1755
118261,2182,1315
118268,2168,1337
118268,2172,1049
118268,2178,1329
118268,2182,1060
118279,2168,57
118279,2172,46
118279,2178,29
118279,2182,43
118280,2168,67
118280,2172,49
118280,2178,74
118280,2182,78
118282,2168,2256
118282,2172,2420
118282,2178,1787
118282,2182,2277
118298,2168,1117
118298,2172,1006
118298,2178,870
118298,2182,1063
118302,2168,381
118302,2172,170
118302,2175,92
118302,2178,260
118302,2182,166
118305,2168,643
118305,2172,561
118305,2178,590
118305,2182,527
118309,2168,61
118310,2168,80
118310,2172,61
118310,2178,45
118310,2182,48
118330,2168,65
118330,2172,41
118330,2178,158
118330,2182,100
118355,2178,276
118357,2168,317
118357,2172,230
118357,2178,182
118357,2182,209
118359,2168,226
118359,2172,193
118359,2178,228
118359,2182,242
118360,2168,72
118360,2172,84
118360,2178,76
118360,2182,85
118362,2168,199
118362,2172,225
118362,2175,108
118362,2178,215
118362,2182,156
118363,2168,107
118363,2172,124
118363,2178,139
118363,2182,120
118364,2168,311
118364,2172,122
118364,2178,295
118364,2182,123
118367,2168,92
118367,2178,139
118370,2182,44
118373,2168,503
118373,2172,505
118373,2175,190
118373,2178,435
118373,2182,377
118374,2168,205
118374,2172,293
118374,2178,232
118374,2182,316
118375,2172,54
118376,2172,107
118376,2182,93
118377,2168,110
118377,2172,105
118377,2178,99
118377,2182,117
118378,2172,47
118378,2182,54
118379,2182,30
118381,2178,95
118381,2182,184
118383,2172,70
118383,2182,67
118387,2168,24
118387,2178,42
118387,2182,27
118388,2168,186
118388,2172,117
118388,2178,151
118388,2182,141
118389,2168,45
118389,2172,18
118389,2175,4
118389,2178,44
118389,2182,21
118390,2172,31
118391,2182,67
118394,2168,97
118394,2178,105
118398,2172,92
118398,2182,96
118399,2168,1
118399,2172,55
118400,2182,73
118401,2168,176
118401,2178,108
118402,2172,88
118402,2182,104
118407,2168,26
118407,2178,52
118409,2172,10
118415,2172,55
118415,2182,71
118416,2168,135
118416,2178,95
118417,2172,51
118417,2182,49
118418,2172,23
118418,2182,33
118419,2168,17
118419,2178,17
118420,2178,44
118421,2172,24
118421,2182,19
118422,2178,121
118423,2168,67
118423,2172,46
118423,2178,40
118423,2182,52
118424,2168,70
118424,2178,92
118425,2172,35
118425,2182,53
118426,2178,11
118427,2182,1
118430,2168,53
118430,2178,56
118436,2168,11
118436,2172,17
118436,2178,7
118436,2182,5
118439,2168,24
118439,2172,18
118439,2178,18
118439,2182,18
118440,2168,8
118440,2172,11
118440,2178,9
118440,2182,7
118442,2172,2
118445,2168,34
118445,2172,36
118445,2178,37
118445,2182,38
118448,2168,17
118448,2172,24
118448,2178,11
118448,2182,5
118451,2168,24
118451,2172,20
118451,2178,19
118451,2182,20
118453,2178,1
118455,2168,31
118455,2172,34
118455,2178,23
118455,2182,15
118456,2168,15
118456,2172,10
118456,2178,21
118456,2182,15
118457,2168,240
118457,2172,231
118457,2175,5
118457,2178,256
118457,2182,235
118459,2168,80
118459,2172,97
118459,2178,83
118459,2182,68
118460,2168,83
118460,2178,74
118489,2168,15
118489,2172,16
118489,2175,7
118489,2178,15
118489,2182,28
118490,2168,2
118491,2168,1022
118491,2172,1358
118491,2175,229
118491,2178,1271
118491,2182,1553
118492,2172,1003
118492,2175,219
118492,2178,1484
118492,2182,1207
118493,2168,277
118493,2172,346
118493,2175,125
118493,2178,205
118493,2182,246
118494,2168,126
118494,2172,162
118494,2175,41
118494,2178,125
118494,2182,157
118495,2168,2011
118495,2172,1756
118495,2175,370
118495,2178,1493
118495,2182,1631
